category,description,title,price,original-price,review,No_of_review,id,sponsered,prime_tag,Deal_of_day,Amazon_choice,start_url
stool,,,514.43,600,3.0 out of 5 stars,2,FB09FKJTL64,1,,,,https://www.amazon.in/s?k=stool
stool,,,699,"2,899",4.6 out of 5 stars,"6,324",FB01LYW5BFB,1,Amazon Prime,,,https://www.amazon.in/s?k=stool
stool,,,599,"2,899",4.5 out of 5 stars,56,FB08S6YWG8H,1,Amazon Prime,,,https://www.amazon.in/s?k=stool
stool,,,549,599,"Get it by Tuesday, May 24",,FB09ZPSHDWL,1,,,,https://www.amazon.in/s?k=stool
stool,,,399,567,4.4 out of 5 stars,"4,082",B01KXQ8E8U,0,,Limited time deal,Amazon's Choice,https://www.amazon.in/s?k=stool
stool,,,,,,,B09ZWF8Z53,0,,,,https://www.amazon.in/s?k=stool
stool,,,698.40,970,4.2 out of 5 stars,435,B01KXQ8C2S,0,,Limited time deal,,https://www.amazon.in/s?k=stool
stool,,,399,567,4.4 out of 5 stars,"4,082",B01KXQ8E8U,0,,Limited time deal,,https://www.amazon.in/s?k=stool
stool,,,659,999,4.4 out of 5 stars,"2,301",B07HKKLWZW,0,,,,https://www.amazon.in/s?k=stool
stool,,,,,4.3 out of 5 stars,"1,375",B07PJBWWWP,0,,,,https://www.amazon.in/s?k=stool
stool,,,699,999,4.1 out of 5 stars,"1,332",B07SC36V4W,0,,,,https://www.amazon.in/s?k=stool
stool,,,659,999,4.4 out of 5 stars,"2,301",B07HKKLWZW,0,Amazon Prime,,,https://www.amazon.in/s?k=stool
stool,,,499,899,3.8 out of 5 stars,694,B07VBFBLC7,0,,,,https://www.amazon.in/s?k=stool
stool,,,329,,4.3 out of 5 stars,"2,690",B01GRRYG6S,0,,,,https://www.amazon.in/s?k=stool
stool,,,679,849,4.0 out of 5 stars,172,B07PXFRCMF,0,,,,https://www.amazon.in/s?k=stool
stool,,,380,599,3.8 out of 5 stars,85,B07ZY4P5ZS,0,,,,https://www.amazon.in/s?k=stool
stool,,,323.48,454,3.9 out of 5 stars,282,B0742M4J16,0,,,,https://www.amazon.in/s?k=stool
stool,,,189,209,3.7 out of 5 stars,244,B08KMC4R3W,0,,Limited time deal,,https://www.amazon.in/s?k=stool
stool,,,359,,4.3 out of 5 stars,"1,062",B0742LRKLQ,0,,,,https://www.amazon.in/s?k=stool
stool,,,459,999,4.4 out of 5 stars,"1,492",B07HHX768K,0,,,,https://www.amazon.in/s?k=stool
stool,,,675,899,4.3 out of 5 stars,246,B017P4UQT8,0,,,,https://www.amazon.in/s?k=stool
stool,,,399,"1,599",3.8 out of 5 stars,"1,696",B0927T6DS6,0,,,,https://www.amazon.in/s?k=stool
stool,,,699,"1,499",3.5 out of 5 stars,19,B095SK3YCG,0,,,,https://www.amazon.in/s?k=stool
stool,,,699,"1,999",4.2 out of 5 stars,24,B082YGV7C4,0,,,,https://www.amazon.in/s?k=stool
stool,,,495,670,4.6 out of 5 stars,3,FB09THGX2SY,1,,,,https://www.amazon.in/s?k=stool
stool,,,"1,999","4,100","Get it by Wednesday, May 25",,FB09Y5KGQWM,1,,,,https://www.amazon.in/s?k=stool
stool,,,"4,499","8,999",5.0 out of 5 stars,1,FB07TKJWTKB,1,,,,https://www.amazon.in/s?k=stool
stool,,,698.40,970,4.2 out of 5 stars,435,FB01KXQ8C2S,1,,Limited time deal,,https://www.amazon.in/s?k=stool
stool,,,455,799,3.1 out of 5 stars,9,B09K66RXT2,0,,,,https://www.amazon.in/s?k=stool
stool,,,279,299,4.0 out of 5 stars,83,B08WJ8YYRC,0,,Limited time deal,,https://www.amazon.in/s?k=stool
stool,,,282,699,3.9 out of 5 stars,163,B085WSKFPY,0,,,,https://www.amazon.in/s?k=stool
stool,,,499,"1,499",3.7 out of 5 stars,47,B07GN9HLZH,0,,,,https://www.amazon.in/s?k=stool
stool,,,663.35,"1,499",3.7 out of 5 stars,64,B075638LXP,0,Amazon Prime,Deal of the Day ,,https://www.amazon.in/s?k=stool
stool,,,"1,099","1,999",4.2 out of 5 stars,"1,351",B0192SE68W,0,Amazon Prime,,,https://www.amazon.in/s?k=stool
stool,,,325,899,3.5 out of 5 stars,81,B084MG2DXV,0,,,,https://www.amazon.in/s?k=stool
stool,,,399,579,4.4 out of 5 stars,173,B01KXQ8E7Q,0,,Limited time deal,,https://www.amazon.in/s?k=stool
stool,,,663.35,"1,499",3.6 out of 5 stars,219,B07563BC7B,0,Amazon Prime,Deal of the Day ,,https://www.amazon.in/s?k=stool
stool,,,659,899,4.3 out of 5 stars,53,B07TCB6NSJ,0,Amazon Prime,,,https://www.amazon.in/s?k=stool
stool,,,399,613,4.2 out of 5 stars,77,B07R8T9ZD5,0,,Limited time deal,,https://www.amazon.in/s?k=stool
stool,,,549,999,3.5 out of 5 stars,2,B09DQQN45X,0,,,,https://www.amazon.in/s?k=stool
stool,,,575,"1,599",4.2 out of 5 stars,306,B08K2W1BS1,0,,,,https://www.amazon.in/s?k=stool
stool,,,699,"1,299",4.3 out of 5 stars,137,B08QRZDX8P,0,Amazon Prime,,,https://www.amazon.in/s?k=stool
stool,,,"1,190","1,490",3.8 out of 5 stars,56,B08DL8TC17,0,,,,https://www.amazon.in/s?k=stool
stool,,,255,399,4.1 out of 5 stars,10,B08L24M3MW,0,,,,https://www.amazon.in/s?k=stool
stool,,,529,999,"Get it by Monday, May 23",,B07VQ4K5KN,0,,,,https://www.amazon.in/s?k=stool
stool,,,425,,4.4 out of 5 stars,105,B01N5F6TWW,0,,,,https://www.amazon.in/s?k=stool
stool,,,475,,4.3 out of 5 stars,147,B089C1PVM2,0,,,,https://www.amazon.in/s?k=stool
stool,,,279,699,4.1 out of 5 stars,47,B095PJFNLH,0,,Deal of the Day ,,https://www.amazon.in/s?k=stool
stool,,,399,999,4.1 out of 5 stars,465,B07BZMD9SB,0,,,,https://www.amazon.in/s?k=stool
stool,,,695,899,4.4 out of 5 stars,811,B093BVXXYR,0,Amazon Prime,,,https://www.amazon.in/s?k=stool
stool,,,599,"1,099","Get it by Sunday, May 22",,B09Y4GCXFK,0,,,,https://www.amazon.in/s?k=stool
stool,,,599,"1,999",4.5 out of 5 stars,272,B08R3R2BSL,0,,,,https://www.amazon.in/s?k=stool
stool,,,720,"1,999",3.5 out of 5 stars,2,B09RKHXXTM,0,,,,https://www.amazon.in/s?k=stool
stool,,,"1,849","29,999",5.0 out of 5 stars,2,B09VD9PMD8,0,,,,https://www.amazon.in/s?k=stool
stool,,,849,"1,099",4.2 out of 5 stars,83,B08WCPYJYV,0,Amazon Prime,,,https://www.amazon.in/s?k=stool
stool,,,399,999,"Get it by Monday, May 23",,B0B18MXHHC,0,,,,https://www.amazon.in/s?k=stool
stool,,,329.99,699,3.0 out of 5 stars,2,B098XTX8D7,0,,,,https://www.amazon.in/s?k=stool
stool,,,"1,135","1,500",5.0 out of 5 stars,1,B09MD38WP2,0,,,,https://www.amazon.in/s?k=stool
stool,,,268,599,3.6 out of 5 stars,67,B08YQW2YD5,0,,,,https://www.amazon.in/s?k=stool
stool,,,550,599,4.0 out of 5 stars,131,B074Q9TVQW,0,,,,https://www.amazon.in/s?k=stool
stool,,,"1,849","3,999",5.0 out of 5 stars,3,FB09X5YJX79,1,,,,https://www.amazon.in/s?k=stool
stool,,,399,613,4.4 out of 5 stars,"4,082",FB01KXQ8EDU,1,,Limited time deal,,https://www.amazon.in/s?k=stool
stool,,,"1,995","3,999",5.0 out of 5 stars,1,FB09XBJWP1K,1,,,,https://www.amazon.in/s?k=stool
stool,,,"2,799","4,999",,,FB09NYF7SB7,1,Amazon Prime,,,https://www.amazon.in/s?k=stool
pen ,,,149,180,3.9 out of 5 stars,11,FB09M76VL39,1,,,,https://www.amazon.in/s?k=pen 
pen ,,,110,,3.8 out of 5 stars,9,FB09TH3Y64F,1,,,,https://www.amazon.in/s?k=pen 
pen ,,,130,350,3.9 out of 5 stars,6,FB07Z7YFRNQ,1,,,,https://www.amazon.in/s?k=pen 
pen ,,,325,,,,FB09TH5DMQ6,1,,,,https://www.amazon.in/s?k=pen 
pen ,,,123,150,4.1 out of 5 stars,"5,117",B08FDSM563,0,,,Amazon's Choice,https://www.amazon.in/s?k=pen 
pen ,,,99,150,"Get it by Tuesday, May 24",,B0B12QPWPD,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,95,100,4.3 out of 5 stars,"9,990",B01INWEX9U,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,,,4.3 out of 5 stars,"3,561",B07KCMR8D6,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,80,100,4.3 out of 5 stars,"8,358",B07JB2Y4SR,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,329,450,4.6 out of 5 stars,"5,674",B000TKEZDO,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,359,600,4.3 out of 5 stars,"11,952",B078WJM15Y,0,,Limited time deal,,https://www.amazon.in/s?k=pen 
pen ,,,329,400,4.0 out of 5 stars,177,B08P6WKGZ5,0,,Limited time deal,,https://www.amazon.in/s?k=pen 
pen ,,,399,"1,000",4.2 out of 5 stars,"3,024",B07SM9CSWT,0,,Limited time deal,,https://www.amazon.in/s?k=pen 
pen ,,,399,"1,000",4.3 out of 5 stars,"2,899",B07SNFK6TP,0,,Limited time deal,,https://www.amazon.in/s?k=pen 
pen ,,,87,100,4.3 out of 5 stars,"9,693",B07D4MYZFH,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,100,,4.3 out of 5 stars,"8,392",B07LH193C7,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,134,200,4.3 out of 5 stars,"8,505",B07GQQCC9G,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,100,120,4.4 out of 5 stars,"9,033",B07X7V685V,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,470,600,4.3 out of 5 stars,"4,495",B00LM4W1N2,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,475,500,4.5 out of 5 stars,"3,265",B08ZS31HQR,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,226,250,4.3 out of 5 stars,"7,205",B07KCKDZ7L,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,160,200,4.4 out of 5 stars,"7,140",B07NN6L9XJ,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,80,,3.0 out of 5 stars,2,B09TH4JV9S,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,200,250,4.3 out of 5 stars,"2,819",B07ZQ74JFH,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,120,,4.2 out of 5 stars,"3,487",B07SBGFDX9,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,120,,4.4 out of 5 stars,"7,042",B07LH2KW67,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,152,175,4.2 out of 5 stars,"18,185",B074VD1BVV,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,599,999,"Get it by Wednesday, May 25",,FB09V12S5VZ,1,,,,https://www.amazon.in/s?k=pen 
pen ,,,299,,,,FB09X6YQMH1,1,,,,https://www.amazon.in/s?k=pen 
pen ,,,425,,,,FB09X76J5C5,1,,,,https://www.amazon.in/s?k=pen 
pen ,,,225,,5.0 out of 5 stars,1,FB09X6ZTZ2X,1,,,,https://www.amazon.in/s?k=pen 
pen ,,,"1,090","1,420",4.3 out of 5 stars,"1,558",B01LXJ7XPO,0,Amazon Prime,,,https://www.amazon.in/s?k=pen 
pen ,,,310,420,4.2 out of 5 stars,"1,089",B07LFQLKFZ,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,290,400,4.4 out of 5 stars,"1,949",B00VA7ZO6C,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,350,375,4.5 out of 5 stars,907,B07TTSHXBV,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,110,,3.8 out of 5 stars,9,B09TH3Y64F,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,"1,300","1,400",4.2 out of 5 stars,364,B00LM4NN02,0,Amazon Prime,,,https://www.amazon.in/s?k=pen 
pen ,,,173,225,3.7 out of 5 stars,35,B09K7LRHCT,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,197,200,4.4 out of 5 stars,"4,434",B07LG8V5BQ,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,150,,4.1 out of 5 stars,"8,349",B074VGFZN6,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,175,,4.3 out of 5 stars,138,B0852K4FWS,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,180,210,4.5 out of 5 stars,"3,190",B00LOD6POW,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,194,199,4.5 out of 5 stars,187,B09K7MH39X,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,290,300,4.5 out of 5 stars,"1,165",B07PGTWCW2,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,150,,4.5 out of 5 stars,"1,601",B089RD1SW9,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,743,900,4.3 out of 5 stars,339,B07ZNS27SW,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,,,4.2 out of 5 stars,"2,177",B07GR4RC16,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,295,300,4.4 out of 5 stars,"2,269",B07JFDPFZN,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,175,,3.7 out of 5 stars,44,B09K7KKLJ8,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,375,,4.4 out of 5 stars,"1,871",B07CJ325JP,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,450,500,4.2 out of 5 stars,"3,273",B01LXUUPTU,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,210,325,3.9 out of 5 stars,3,B09NPY9PKB,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,100,,4.1 out of 5 stars,"4,734",B00S2SEV7K,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,350,500,4.3 out of 5 stars,298,B07RJC1H73,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,,,4.5 out of 5 stars,"3,013",B00LOD6J7K,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,119,150,4.4 out of 5 stars,"1,139",B00LOD690W,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,218,225,5.0 out of 5 stars,2,B09SB2BZ75,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,199,999,,,B09VTBFVR2,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,520,725,4.4 out of 5 stars,"2,115",B00LM4VGA6,0,Amazon Prime,,,https://www.amazon.in/s?k=pen 
pen ,,,499,900,4.1 out of 5 stars,"1,087",B076VVXX3X,0,Amazon Prime,,,https://www.amazon.in/s?k=pen 
pen ,,,225,275,4.6 out of 5 stars,5,B09TH352K7,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,,,4.4 out of 5 stars,"9,033",B01HYUSCZI,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,370,,4.1 out of 5 stars,"2,270",B000FBXSVC,0,,,,https://www.amazon.in/s?k=pen 
pen ,,,499,"1,599",3.0 out of 5 stars,2,FB09HCNLXQ6,1,Amazon Prime,,,https://www.amazon.in/s?k=pen 
pen ,,,133,145,3.8 out of 5 stars,207,FB097BND9MS,1,,,,https://www.amazon.in/s?k=pen 
pen ,,,200,,"Get it by Sunday, May 22",,FB09ZV8ZFX8,1,,,,https://www.amazon.in/s?k=pen 
pen ,,,699,"1,599",,,FB09HCMVTFV,1,Amazon Prime,,,https://www.amazon.in/s?k=pen 
cup,Earthenware Handcrafted Mitti Tea Cup/Clay Cup/Kullad Cups/Chai ke Cup/Mitti ke Cup - (Brown) Set of 6,,399,890,"Get it by Tuesday, May 24",,FB09LHGB9KG,1,,,,https://www.amazon.in/s?k=cup
cup,"Anand Souvenir Stainless Steel Unbreakable Tea Coffee Mug/Cup with Handle and Lid, Wide Mouth Mug Keeps Beverages Hot & Cold for a While; 300 ML White.",,389,590,4.0 out of 5 stars,27,FB09S3XRMZB,1,,,,https://www.amazon.in/s?k=cup
cup,The Orby House Stoneware Ceramic Butt Sculpture Mug 250 ML,,650,,"Get it Wednesday, May 25 - Saturday, May 28",,FB09VMKNYDX,1,,,,https://www.amazon.in/s?k=cup
cup,"Fearless Tiger Mug - Black Enamel | 350ml | Coffee, Tea, Chai Mug | Gift | Cool Funky Tea Cup | Unbreakable | Lightweight | Dishwasher Safe | Free Fearless Tea Sample",,499,699,3.9 out of 5 stars,41,FB09B9Q3W7K,1,Amazon Prime,,,https://www.amazon.in/s?k=cup
cup,"FnP CL Ceramic Tea and Coffee Cup - 6 Pieces, Glossy Golden, 150 ml",,375,499,4.1 out of 5 stars,"1,937",B06XCMNHDC,0,,,,https://www.amazon.in/s?k=cup
cup,GlobalNiche® Doge 350Ml: Cute Hotspring Glass Coffee Mug 350Ml Tea Cup Beer Mug Heat Resistant Glass Coffee Cup Zakka,,"8,189","16,378","Get it Saturday, June 18 - Wednesday, June 29",,B0B1D84P5Q,0,,,,https://www.amazon.in/s?k=cup
cup,"Larah By Borosil - Red Lily (LH) Opalware Cup and Saucer Set, 145ml, 12-Pieces, White and Red Lilly",,594,595,4.2 out of 5 stars,"4,028",B07FTTFXMP,0,Amazon Prime,,,https://www.amazon.in/s?k=cup
cup,"TRUENOW VENTURES PRIVATE LIMITED Glass Tea and Coffee Cup (Clear, 140 ml) 6 Pieces",,355,999,4.2 out of 5 stars,"3,112",B07M686Z4L,0,,,,https://www.amazon.in/s?k=cup
cup,"Bench Mark Ceramic Coffee/Milk Mug - 6 Pieces, Multicolour, 280 ml",,600,,3.9 out of 5 stars,598,B07Q2L1JBL,0,,,,https://www.amazon.in/s?k=cup
cup,"Larah By Borosil - Green Hub (LH) Cup and Saucer Set, 145ml, 12-Pieces, White",,548,645,4.2 out of 5 stars,"2,926",B07FTVD7Y2,0,,,,https://www.amazon.in/s?k=cup
cup,"Toygully Glassware Tea Cup - 6 Pieces, White, 70 ml",,325,699,4.2 out of 5 stars,"1,695",B071S35D88,0,,,,https://www.amazon.in/s?k=cup
cup,"Larah By Borosil - Helena (LH) Cup and Saucer Set, 140ml, 12 Pieces, White, Opalware",,595,,4.2 out of 5 stars,"2,926",B07FVTWD1N,0,Amazon Prime,,,https://www.amazon.in/s?k=cup
cup,"KELVEE Glass Tea and Coffee Cup - Set of 2 , Clear, 410ml",,499,"1,599",4.0 out of 5 stars,876,B08YWXND4Y,0,,,,https://www.amazon.in/s?k=cup
cup,"Sanskriti Ceramic Serving Black Matte Finish Coffee Mug Tea Cup - 1 Piece, 300 ML",,199,300,4.4 out of 5 stars,289,B09MJKQVSJ,0,,,Amazon's Choice,https://www.amazon.in/s?k=cup
cup,"FARKRAFT Ceramic Coffee/Tea Cup - 6 Pieces, 4 oz - Blue",,399,499,3.6 out of 5 stars,366,B09DNX61DK,0,,,,https://www.amazon.in/s?k=cup
cup,"Simran Handicrafts Glass Coffee Mug - 6 Pieces, Multicolour, 140 ml",,325,699,4.2 out of 5 stars,"3,020",B0719WN8ZN,0,,,,https://www.amazon.in/s?k=cup
cup,"TRUENOW VENTURES PRIVATE LIMITED Glass Tea and Coffee Cup (Clear, 140 ml) 6 Pieces",,355,999,4.2 out of 5 stars,"3,112",B07M686Z4L,0,,,,https://www.amazon.in/s?k=cup
cup,"Natvar creation Transparent Oval Shape Square Crystal Clear Toughened Glass Tea Cup with Convenient Solid Handle Cups, Glass Set for Tea, Coffee, Beer, Hot/Cold Drinks (185 ML) (6)",,588,999,4.5 out of 5 stars,423,B093BHCKZK,0,,,,https://www.amazon.in/s?k=cup
cup,"Anwaliya Arche Series Ceramic Tea Cups, 175 ml, Set of 6, Matt Black (Inner Color May Vary)",,429,"1,097",4.0 out of 5 stars,219,B09MLVBNY7,0,,,,https://www.amazon.in/s?k=cup
cup,"Clay Craft Ceramic Coffee Cup - Set Of 6, Multicolor, 200ml",,499,699,4.1 out of 5 stars,911,B08287VRJ5,0,,,,https://www.amazon.in/s?k=cup
cup,"R.K Ceramics Solid Single Color Mug, Red, 1 Piece",,,,3.0 out of 5 stars,218,B08L1636YN,0,,,,https://www.amazon.in/s?k=cup
cup,ARCHDECOME Handmade Ceramic Multi Color Coffee Cup Set / Tea Cup Set / 6 Cup Set / Round,,319,"1,299",3.3 out of 5 stars,961,B08WRSRKJY,0,,,,https://www.amazon.in/s?k=cup
cup,"Dravizon Stainless Steel Vacuum Insulated Coffee Mug 510ML Insulated Coffee Cups Double Walled Travel Mug , Car Coffee Mug with Leak Proof Lid Reusable Thermal Cup for Hot Cold Drinks Coffee , Tea",,599,999,"Get it by Sunday, May 22",,B09Z8BY3DY,0,,,,https://www.amazon.in/s?k=cup
cup,The Orby House Aquamarine Stoneware Ceramic Tea-Pot Set with 2 Cups,,"2,000",,"Get it Wednesday, May 25 - Saturday, May 28",,FB09TY62N1L,1,,,,https://www.amazon.in/s?k=cup
cup,The Orby House Stoneware White Pumpkin Coffee Mug 250 ML,,700,,"Get it Wednesday, May 25 - Saturday, May 28",,FB09V6VXN4D,1,,,,https://www.amazon.in/s?k=cup
cup,"NGEL Glass Tea and Coffee Cup ,Hot & Cold Beverages Glass Tea Cup with Handle , appuccinos Cup, Espresso Cup,Tea Cup, Big Milk Cup, Green Tea Mug, Soup Bowl Jumbo Glass Cup for Coffee -( Pack of 1 )",,199,399,3.0 out of 5 stars,1,FB09YGWNVVF,1,,,,https://www.amazon.in/s?k=cup
cup,"Farkraft Ceramics Milk Mug Set of 2 - Ceramic Tea Cups with Handle - Microwave and Dishwasher Safe, Perfect for Cup or Mug Lovers - Glossy Glaze, Multicolor",,349,999,3.9 out of 5 stars,18,FB09HKWJVS6,1,,,,https://www.amazon.in/s?k=cup
cup,Cheeksy Tom & Jerry Smile Printed Coffee Tea Milk Mug 300 ml Quote | Cartoon | Gift for Couple | Daughter | Birthday | Friends | Sister | Brother | Kids | | Valentine Day | Funky | Set of 1,,174,599,4.2 out of 5 stars,61,B08W4CQRKD,0,,,,https://www.amazon.in/s?k=cup
cup,"EOS- BUILDING TRUST Disposable Ripple Paper Cup for Hot Coffee/Drinks for Party ( 200 ml, 50 Pcs, Brown) (50)",,299,499,4.6 out of 5 stars,333,B08YZ12HKB,0,,,,https://www.amazon.in/s?k=cup
cup,Pigeon Coffee Cup Double (Silver),,299,480,3.7 out of 5 stars,"1,965",B00JXL5QVK,0,,,,https://www.amazon.in/s?k=cup
cup,"V Kraft ""My Coffee is Strong so am i "" Unique and Stylish Love Quote Printed Transparent Glass Coffee Mug Tea Cup | 330ml",,269,699,4.5 out of 5 stars,43,B08X1H93HS,0,,,,https://www.amazon.in/s?k=cup
cup,"BP Bharat Bone China Coffee Mug - 6 Pieces, White, 140 ml",,670,699,4.2 out of 5 stars,"1,485",B07JZJRDDX,0,,,,https://www.amazon.in/s?k=cup
cup,"KRIFA Glass Tumbler with Lid and Silicon Straw Coffee Mug Tea Cup Travel Mug Smoothies Fruit Juice Bottle for Home and Office Milk Thick Shake Mug Juice Mug (Set of1), Transparent",,280,999,4.1 out of 5 stars,49,B09SXYF9KR,0,,,,https://www.amazon.in/s?k=cup
cup,"FnP CL FnP Ceramic Golden Brown Gloss Finish Tea and Coffee Cups (Set of 6), 150 ml",,389,499,3.9 out of 5 stars,799,B06XCPTPZN,0,,,,https://www.amazon.in/s?k=cup
cup,"Risello Ceramic Coffee Milk Mug/Cup with Lid Cover Perfect Novelty Gift for Kids, Boys, Girls, Mom, Girlfriend, Wife, Panda Lovers Ceramic Cup 400 ml(Pcs of 2)",,996,"1,499",4.6 out of 5 stars,3,B08Z41CZH3,0,,,,https://www.amazon.in/s?k=cup
cup,"Clay Craft Bone China Director Hilton 389 Coffee Mug Set, Multicolor, 6 Piece",,649,679,4.2 out of 5 stars,"2,925",B01GZM69FG,0,Amazon Prime,,,https://www.amazon.in/s?k=cup
cup,Saaikee Cups Tea Set of 6 Diamond Luxury Golden Coffee Cups Bone China 160 ml,,"1,045","1,499",4.2 out of 5 stars,"1,035",B08Q8K2ZQX,0,Amazon Prime,,,https://www.amazon.in/s?k=cup
cup,"XIPHIAS International Glass Tea and Coffee Cup, Cute Clear (Transparent) Tea Cups Glass, 230 ml, Set of 6",,499,"1,199",3.7 out of 5 stars,68,B08YS1NJTR,0,,,,https://www.amazon.in/s?k=cup
cup,"Sillio Glass Tea and Coffee Cup, Cute Clear (Transparent) Tea Cups Glass, 230 ml, Set of 6",,599,849,4.2 out of 5 stars,"1,153",B08PBX77B3,0,,,,https://www.amazon.in/s?k=cup
cup,"BENTEX LUXURY GLASSWARES Glass Tea Cup Set, Big Tea Coffee Cup Set, Set of 6, 240 ml, Clear, Perfect for Latte,Cappuccino,Hot Chocolate,Tea, Coffee, Green Tea, Lemon Tea",,650,"1,200",4.0 out of 5 stars,73,B095KR4TBX,0,Amazon Prime,,,https://www.amazon.in/s?k=cup
cup,"KKJ Ceramic Tea/Coffee Cups - 6 Set, Black, 130ml",,289,599,3.8 out of 5 stars,31,B08TMX82F3,0,,,,https://www.amazon.in/s?k=cup
cup,Shopeum Double Wall Royal Stainless Steel Apple Tea & Coffee Cups Small Cute Cup Latest Stylish Design Walled for Home Kitchen Office Set Cold Outside Hot Inside Plain Shaped 100 Ml (Set of 6),,599,"1,499",3.4 out of 5 stars,168,B08TRF12RG,0,Amazon Prime,,,https://www.amazon.in/s?k=cup
cup,"Clay Craft Master MW Bone China Coffee Mug Set, 150ml, Set of 6, Multicolour6 Pcs. Coffee Mugs- (CM-MASTER-MW-J051)",,493,499,4.3 out of 5 stars,"2,830",B0774YK6N9,0,,,,https://www.amazon.in/s?k=cup
cup,Farkraft Hand Printed Ceramic Tea Cups & Coffee Cups Set of 6 Blue 150ml,,395,599,3.9 out of 5 stars,114,B09HKXDKYW,0,,,,https://www.amazon.in/s?k=cup
cup,"Femora Indian Ceramic Fine Bone China Handcrafted Multicolor Design Tea Cup - 6 Pcs,160 ML - Small Serving",,640,740,4.1 out of 5 stars,"2,050",B08C2TH6C1,0,Amazon Prime,,,https://www.amazon.in/s?k=cup
cup,"Rokoo Ceramic Coffee Cup Microwave Safe Set of 6 Pieces, Multicolour",,297,499,3.2 out of 5 stars,551,B08GH3LGSJ,0,,,,https://www.amazon.in/s?k=cup
cup,"The Printpack Ceramic Personalized Mug - 1 Piece, White, 325 ml",,199,699,4.2 out of 5 stars,647,B0862FYGMD,0,,,,https://www.amazon.in/s?k=cup
cup,"Rokoo Ceramic Coffee Cup Microwave Safe Set of 6 Pieces, Multicolour",,550,999,3.9 out of 5 stars,221,B08GHDSMPX,0,,,,https://www.amazon.in/s?k=cup
cup,"LaOpala Diva, Sovrana Collection, Opal Glass Cup & Saucer Set 12 Pcs, Anassa Blue, White",,,,4.2 out of 5 stars,"2,215",B07KK8SVT7,0,,,,https://www.amazon.in/s?k=cup
cup,Chiraiyaa Creative Golden Alphabet Letter A with Golden Heart Star Wreath Black Glass Printed Mug - 300 ml- Pack of 1,,275,499,4.3 out of 5 stars,276,B08Z3N3G2Z,0,,,,https://www.amazon.in/s?k=cup
cup,JA Ceramic Cup (Set of 6 pcs) Hot & Cold Ceramic Cup for Coffee & Tea (150Ml_ White and Multi) (Microwave Safe),,399,599,4.0 out of 5 stars,47,B08PKZF73C,0,,,,https://www.amazon.in/s?k=cup
cup,"KITTENS Ceramic Large Coffee Mug (Metalic Blue, 320 ml) - Set of 2",,359,850,4.2 out of 5 stars,242,B07F9692S7,0,,,,https://www.amazon.in/s?k=cup
cup,"Human Hydro Steel Tea Cups Set of 6, Double Wall, Cold Outside, Hot Inside (6 Pieces)",,499,999,3.9 out of 5 stars,357,B07JB2YCN5,0,Amazon Prime,,,https://www.amazon.in/s?k=cup
